Value,Feature,importance,Min,Max,Scaler
3,HelT135_ref,0.003472222222222222,0,0.056712962962962965,0.06122449
3,MGW16_ref,0.003472222222222222,0,0.056712962962962965,0.06122449
3,MGW41_ref,0.003472222222222222,0,0.056712962962962965,0.06122449
3,AGA(frac)_alt,0.003472222222222222,0,0.056712962962962965,0.06122449
3,AGTG_diff,0.003472222222222222,0,0.056712962962962965,0.06122449
3,CCGR292_diff,0.003472222222222222,0,0.056712962962962965,0.06122449
2,RegSeq2,0.0023148148148148147,0,0.056712962962962965,0.040816327
2,GGCA_alt,0.0023148148148148147,0,0.056712962962962965,0.040816327
2,AAA(usg)_alt,0.0023148148148148147,0,0.056712962962962965,0.040816327
2,ACCT_diff,0.0023148148148148147,0,0.056712962962962965,0.040816327
2,AGTA_diff,0.0023148148148148147,0,0.056712962962962965,0.040816327
1,MGW122_ref,0.0011574074074074073,0,0.056712962962962965,0.020408163
1,GTTT_ref,0.0011574074074074073,0,0.056712962962962965,0.020408163
1,TCAG_diff,0.0011574074074074073,0,0.056712962962962965,0.020408163
1,TTA(frac)_diff,0.0011574074074074073,0,0.056712962962962965,0.020408163
0,minDistTSE,0,0,0.056712962962962965,0
0,TAC(frac)_diff,0,0,0.056712962962962965,0
